Hole Depth: ft,Flow In: gal/min,GCT IN Mud Temp: F,GCT OUT Mud Temp: F,Mud Density In: lb/ft3,Mud Density Out: lb/ft3,ROP Average: ft/hr,RPM:,Torque LAS:,WOB: Klb,Standpipe Pressure: psi,QC Delta Carbon Dioxide: ppm
8361,1184.9200637494,171.14,181.22,-999.25,74.0000000078,70.59,238.0281652431,-999.25,28.69,3873.2084425649,117.41705
8362,1186.3491534711,171.14,181.22,-999.25,74.0000000078,83.72,238.3184402654,-999.25,31.93,3854.3791500029,116.828
8363,1184.0398129001,171.14,181.4,-999.25,74.0000000078,79.12,238.3405182956,-999.25,24.23,3881.9342122888,116.828
8364,1185.0747390277,171.32,181.4,-999.25,74.0000000078,65.45,212.9156541903,-999.25,30.71,3871.8306894506,116.75668
8365,1188.6985507809,171.32,181.22,-999.25,74.0000000078,44.44,216.6320236556,-999.25,24.23,3816.3761266002,113.2235
8366,1187.1612742762,171.5,181.22,-999.25,74.0000000078,51.8,216.6743816998,-999.25,20.18,3839.6831167837,111.337
8367,1188.5341952491,171.5,180.86,-999.25,74.0000000078,66.67,235.731266056,-999.25,25.85,3837.8461126313,111.32711
8368,1187.669508175,171.5,180.14,-999.25,74.0000000078,55.81,232.8662047482,-999.25,25.04,3846.1126313171,110.33611
8369,1185.7739904725,171.5,179.78,-999.25,74.0000000078,60,231.7823487051,-999.25,20.89,3881.9342122888,109.1174
8370,1188.7150346648,171.68,179.78,-999.25,74.0000000078,54.55,237.3071126531,-999.25,25.95,3815.8020628026,107.079
8371,1186.0104051978,171.68,179.96,-999.25,74.0000000078,60,231.9146069127,-999.25,25.04,3863.5641707649,107.03742
8372,1188.0304438815,171.68,180.14,-999.25,74.0000000078,48.32,237.9355788995,-999.25,32.03,3845.1941292409,105
8373,1189.2280743017,171.86,180.32,-999.25,74.0000000078,44.72,238.4475274104,-999.25,28.49,3779.9804818309,104.91472
8374,1188.6990776835,171.68,180.5,-999.25,74.0000000078,51.43,243.0835707015,-999.25,21.3,3813.9650586502,100.736
8375,1189.7446027996,171.86,180.32,-999.25,74.0000000078,49.66,239.1216,-999.25,25,3782.2767370214,100.70537
8376,1189.7552454542,172.04,180.5,-999.25,74.0000000078,44.17,232.6000131612,-999.25,23.93,3793.7580129739,97.64143
8377,1188.6980225006,171.86,180.68,-999.25,74.0000000078,44.44,236.2072,-999.25,23,3797.8912723167,94.516
8378,1187.1567345154,171.86,180.86,-999.25,74.0000000078,54.96,236.9618677072,-999.25,35.47,3834.1721043265,94.43661
8379,1184.0529018986,172.04,180.86,-999.25,74.0000000078,63.16,236.3109203077,-999.25,25.24,3870.9121873744,86.577
8380,1185.0934654335,172.04,181.04,-999.25,74.0000000078,57.14,237.8997354932,-999.25,32.43,3850.7051416981,86.45095
8381,1187.0353576379,172.04,181.22,-999.25,74.0000000078,60.5,237.2864,-999.25,32,3856.2161541553,73.65146
8382,1186.1166447129,172.04,181.4,-999.25,74.0000000078,55.81,236.332,-999.25,25,3843.3571250885,57.78194
8383,1185.6025329892,172.04,181.76,-999.25,74.0000000078,56.25,237.0398,-999.25,25,3856.2161541553,41.639
8384,1186.583152027,172.04,181.94,-999.25,74.0000000078,55.81,239.4597359421,-999.25,35.57,3858.5124093458,41.51207
8385,1185.7151312016,172.22,182.3,-999.25,74.0000000078,56.69,240.2531541966,-999.25,27.57,3863.5641707649,28.86282
8386,1187.6716626463,172.58,182.48,-999.25,74.0000000078,51.06,240.1969496608,-999.25,24.84,3813.1613693335,20.46612
8387,1185.0763268616,172.58,182.66,-999.25,74.0000000078,55.81,239.5250539212,-999.25,25.24,3840.0275550623,15.232
8388,1186.117167512,172.76,182.84,-999.25,74.0000000078,61.02,240.1045,-999.25,25,3843.7015633671,15.20432
8389,1185.6035813173,172.76,183.2,-999.25,74.0000000078,53.73,238.0683,-999.25,32,3859.8901624601,12.43625
8390,1185.0934695196,172.76,183.38,-999.25,74.0000000078,48.98,238.3035,-999.25,35,3849.3273885838,9.63622
8391,1184.0529018986,172.58,183.2,-999.25,74.0000000078,52.17,237.6861700185,-999.25,27.17,3876.078761553,7.05
8392,1184.0529018986,172.4,183.2,-999.25,74.0000000078,49.66,237.907,-999.25,30,3859.660536941,7.04156
8393,1185.0752645567,172.4,183.2,-999.25,74.0000000078,56.37,238.0108767981,-999.25,24.23,3854.3791500029,6.1932
8394,1184.5493866152,172.22,183.02,-999.25,74.0000000078,49.5,238.2566,-999.25,30,3866.5493025125,5.566
8395,1184.5493866152,172.22,183.02,-999.25,74.0000000078,52.94,237.7961,-999.25,25,3861.7271666125,5.55964
8396,1186.6125383316,172.22,183.02,-999.25,74.0000000078,48.32,238.858,-999.25,22,3824.642645286,4.93
8397,1187.0790113018,172.22,183.02,-999.25,74.0000000078,47.37,238.4719,-999.25,29,3809.9466120668,4.92407
8398,1184.5635532021,172.22,182.84,-999.25,74.0000000078,50.35,238.2332707652,-999.25,22.92,3836.0091084789,4.337
8399,1183.625097347,172.22,182.84,-999.25,74.0000000078,50.7,239.9258,-999.25,26,3858.6272221053,4.33706
8400,1183.5270392405,172.04,182.84,-999.25,74.0000000078,54.55,242.8399,-999.25,29,3865.0567366387,4.34299
8401,1183.7704606574,172.04,182.66,-999.25,74.0000000078,55.81,242.8974,-999.25,33,3858.6272221053,4.52308
8402,1199.5585240147,171.86,182.48,-999.25,74.0000000078,44,245.8976,-999.25,26,3740.4848925544,22.56212
8403,1196.2302896425,171.86,182.48,-999.25,74.0000000078,65,245.6017,-999.25,27.27,3821.3130752598,28.19148
8404,1193.4765061029,171.68,182.48,-999.25,74.0000000078,51.43,232.6388,-999.25,31.32,3905.8152662699,34.96738
8405,1193.0773038366,171.5,182.66,-999.25,74.0000000078,50,232.5859,-999.25,27,3896.9746837865,41.99718
8406,1202.9032388314,170.96,182.66,-999.25,74.0000000078,43,239.6159,-999.25,22,3702.5966819113,56.8357
8407,1196.2547045963,170.78,182.66,-999.25,74.0000000078,53.33,245.9141,-999.25,23,3803.631910293,64.198
8408,1197.3310972638,170.24,182.66,-999.25,74.0000000078,38.1,233.2315327385,-999.25,34.83,3803.9763485715,64.45159
8409,1197.5425931547,169.88,182.66,-999.25,74.0000000078,38.92,238.5902,-999.25,32,3802.9430337358,72.79667
8410,1198.2725763958,169.7,182.66,-999.25,74.0000000078,38.3,238.9392779069,-999.25,24.79,3785.261868769,87.40538
8411,1196.7996355453,169.52,182.66,-999.25,74.0000000078,47.53,245.7591640551,-999.25,25.19,3838.0757381504,106.62416
8412,1198.890616512,169.52,182.48,-999.25,74.0000000078,54,246.9950866104,-999.25,23.37,3783.0804263381,129.1337400001
8413,1198.7328012276,169.52,182.48,-999.25,74.0000000078,50,246.570434721,-999.25,36.64,3775.3879714499,173.515
8414,1199.9328002796,169.7,182.48,-999.25,74.0000000078,44.72,246.8304,-999.25,33,3760.2326871926,173.73662
8415,1199.9322788367,169.7,182.48,-999.25,74.0000000078,49.32,204.9040978418,-999.25,30.66,3745.8810922521,195.677
8416,1208.0194867454,169.88,182.48,-999.25,74.0000000078,50,205.8115466925,-999.25,36.23,3603.628083201,195.66675
8417,1194.1348182634,170.06,182.48,-999.25,74.0000000078,45.17,208.4762332918,-999.25,21.45,3878.260203984,194.652
8418,1192.8468241355,169.88,182.48,-999.25,74.0000000078,52.8,237.703127392,-999.25,24.38,3913.1632828795,194.62536
8419,1196.7990917374,170.24,182.48,-999.25,74.0000000078,37.89,239.1857,-999.25,23,3832.3351001741,191.92569
8420,1197.3052738314,170.24,182.48,-999.25,74.0000000078,48.98,239.0634599508,-999.25,29.45,3838.9942402266,185.58182
8421,1195.1811673277,170.42,182.48,-999.25,74.0000000078,39.52,238.3782952848,-999.25,26.51,3845.1941292409,176.87479
8422,1197.8127430934,170.42,182.48,-999.25,74.0000000078,46.15,239.1937791065,-999.25,21.75,3812.1280544978,172.7926
8423,1195.7246513564,170.42,182.48,-999.25,74.0000000078,39.38,238.6584811688,-999.25,23.77,3833.5980405289,169.611
8424,1198.0253690207,170.6,182.48,-999.25,74.0000000078,40.22,238.8561,-999.25,27,3841.5201209361,169.52966
8425,1197.2932191503,170.6,182.48,-999.25,74.0000000078,52.17,239.2637343504,-999.25,24.69,3845.42375476,161.41143
8426,1194.1471011963,170.6,182.48,-999.25,74.0000000078,45,238.3863876192,-999.25,21.75,3869.075183222,154.82906
8427,1195.1811804931,170.6,182.48,-999.25,74.0000000078,45.28,239.4381224943,-999.25,18.1,3852.7717713695,150.34405
8428,1194.6514336738,170.6,182.48,-999.25,74.0000000078,56.25,238.4154,-999.25,33,3875.1602594768,147.478
8429,1194.7643921215,170.78,182.48,-999.25,74.0000000078,50.35,238.3987787998,-999.25,29.85,3885.6082205936,147.42584
8430,1192.6351767567,170.78,182.48,-999.25,74.0000000078,53.33,238.3564027248,-999.25,25.29,3903.9782621175,142.262
8431,1194.1471260633,170.78,182.48,-999.25,74.0000000078,66.06,238.7522830387,-999.25,29.75,3881.7045867698,142.19324
8432,1195.3540116957,170.78,182.66,-999.25,74.0000000078,49.66,237.1142644122,-999.25,29.95,3859.7753497005,138.824
8433,1195.7248427919,170.96,182.66,-999.25,74.0000000078,48.65,237.5923725819,-999.25,30.97,3853.5754606862,138.77323
8434,1196.2547045963,170.96,182.48,-999.25,74.0000000078,51.06,231.4045566303,-999.25,33.7,3858.9716603839,133.63966
8435,1196.2297326178,170.96,182.66,-999.25,74.0000000078,50,238.189177873,-999.25,30.66,3842.4386230123,130.01728
8436,1193.8858513382,171.14,182.66,-999.25,74.0000000078,62.61,237.6515329527,-999.25,28.84,3896.630245508,122.50526
8437,1195.1811673277,171.14,182.66,-999.25,74.0000000078,72,237.8736164918,-999.25,30.05,3873.2084425649,114.809
8438,1193.6056518442,171.14,182.66,-999.25,74.0000000078,64.29,237.2611343301,-999.25,28.13,3879.1787060602,114.64975
8439,1195.1570719599,171.32,182.66,-999.25,74.0000000078,53.08,238.274167145,-999.25,28.84,3860.5790390172,98.884
8440,1196.4594177235,171.5,182.66,-999.25,74.0000000078,49.85,239.4813057011,-999.25,30.16,3848.6385120266,98.29753
8441,1195.1556718329,171.5,181.22,-999.25,74.0000000078,46.75,234.3374870578,-999.25,29.24,3853.8050862053,40.237
8442,1195.18062496,171.68,181.94,-999.25,74.0000000078,49.32,235.9368397658,-999.25,29.45,3861.3827283339,40.25014
8443,1195.18062496,171.86,181.94,-999.25,74.0000000078,48.98,234.340793083,-999.25,30.86,3855.4124648386,41.61829
8444,1191.8089046842,172.04,181.94,-999.25,74.0000000078,48,226.2608090867,-999.25,29.34,3898.8116879389,48.26936
8445,1194.6514336738,172.22,181.94,-999.25,74.0000000078,46.45,237.9169851174,-999.25,29.55,3851.0495799767,47.748
8446,1194.1343021972,172.4,181.94,-999.25,74.0000000078,49.66,238.2585,-999.25,25,3876.8824508697,47.70819
8447,1192.5620416296,172.4,181.94,-999.25,74.0000000078,51.8,230.8144,-999.25,26,3880.0972081364,43.767
8448,1191.7298084521,172.58,181.94,-999.25,74.0000000078,52.55,228.1303,-999.25,23,3932.4518264797,43.73321
8449,1197.2678121444,172.76,181.94,-999.25,74.0000000078,41.08,239.8281,-999.25,25,3817.2946286764,40.32182
8450,1193.1020674076,172.58,181.94,-999.25,74.0000000078,56.57,229.5863819177,-999.25,24.99,3885.1489695555,37.05702
8451,1193.2850083605,172.76,181.94,-999.25,74.0000000078,51.06,238.1901591384,-999.25,27.62,3904.2078876366,34.881
8452,1193.0773038366,172.76,181.76,-999.25,74.0000000078,59.02,238.2131083665,-999.25,30.46,3898.4672496604,34.74234
8453,1195.4272079725,172.76,181.04,-999.25,74.0000000078,48,236.5435815323,-999.25,29.55,3853.1162096481,30.24317
8454,1194.1471011963,172.94,180.5,-999.25,74.0000000078,53.87,237.6987627638,-999.25,27.42,3865.9752387149,28.676
8455,1194.6385966947,172.94,180.5,-999.25,74.0000000078,50.2,239.1138964869,-999.25,23.37,3868.3863066649,28.63556
8456,1192.9878081162,172.94,180.5,-999.25,74.0000000078,50.85,228.6754389133,-999.25,31.47,3885.6082205936,24.632
8457,1189.9671097025,172.94,180.5,-999.25,74.0000000078,47.52,227.01353136,-999.25,29.95,3914.6558487533,24.6186
8458,1192.0999307608,172.94,180.5,-999.25,74.0000000078,48,237.351832528,-999.25,28.03,3865.6308004363,23.292
8459,1190.4929723606,172.94,180.5,-999.25,74.0000000078,48.65,237.1263105771,-999.25,22.46,3876.4231998316,23.27534
8460,1192.3215854074,172.94,180.5,-999.25,74.0000000078,50.7,228.9152126706,-999.25,26.61,3870.9121873744,22.44639
8461,1195.2197765112,172.94,180.5,-999.25,74.0000000078,51.57,239.2413645411,-999.25,27.83,3854.3791500029,21.198
8462,1191.5721367993,172.94,180.5,-999.25,74.0000000078,54.83,238.0768,-999.25,33,3876.7676381102,21.1942
8463,1192.6087729052,172.94,180.5,-999.25,74.0000000078,51.8,235.9178,-999.25,28,3856.2161541553,20.81262
8464,1190.1429039407,172.94,180.68,-999.25,74.0000000078,53.73,234.2979,-999.25,23,3914.0817849557,20.54949
8465,1194.6676646742,172.94,180.68,-999.25,74.0000000078,49.14,237.6857216115,-999.25,28.13,3843.5867506076,20.60072
8466,1193.3819618061,172.94,180.68,-999.25,74.0000000078,51.43,237.4649117092,-999.25,26.91,3872.7491915268,20.87198
8467,1193.7161097715,172.94,180.68,-999.25,74.0000000078,53.33,237.6353524764,-999.25,25.4,3854.3791500029,21.08149
8468,1192.0483874415,172.94,180.68,-999.25,74.0000000078,50.35,230.0271610855,-999.25,30.26,3877.3417019078,22.417
8469,1194.651989207,172.94,180.68,-999.25,74.0000000078,52.55,238.2387914502,-999.25,26.1,3858.5124093458,22.417
8470,1188.9429642766,172.76,180.68,-999.25,74.0000000078,64.29,220.695527716,-999.25,31.57,3914.5410359938,22.43627
8471,1190.4669765569,172.94,180.68,-999.25,74.0000000078,52.17,236.920994891,-999.25,25.4,3853.1162096481,24.344
8472,1192.5606796101,172.94,180.68,-999.25,74.0000000078,50.35,231.4198162077,-999.25,26.1,3861.7271666125,24.35448
8473,1194.7090725158,172.94,180.86,-999.25,74.0000000078,52.55,230.9222034014,-999.25,26.41,3845.1941292409,25.42786
8474,1192.0489414876,172.94,180.86,-999.25,74.0000000078,53.73,235.4146806058,-999.25,28.94,3854.3791500029,27.223
8475,1189.457582915,172.94,180.86,-999.25,74.0000000078,68.57,234.9893427162,-999.25,31.57,3901.5671941675,29.085
8476,1194.1241806455,172.94,180.86,-999.25,74.0000000078,65,237.8282,-999.25,28.64,3837.3868615932,29.10452
8477,1191.5094523127,172.94,180.86,-999.25,74.0000000078,52.17,224.7828002567,-999.25,28.33,3869.075183222,31.037
8478,1196.5017943541,172.94,180.86,-999.25,74.0000000078,52.17,238.8623801499,-999.25,27.93,3833.4832277694,31.07906
8479,1194.1620818616,172.94,180.86,-999.25,74.0000000078,51.43,235.858669949,-999.25,31.57,3830.4980960217,35.26738
8480,1190.2496562928,172.94,180.86,-999.25,74.0000000078,53.47,229.5238918786,-999.25,32.38,3883.8860292007,37.73714
8481,1195.8348033511,172.94,180.86,-999.25,74.0000000078,70.57,238.7235430217,-999.25,29.65,3826.7092749574,40.488
8482,1195.7398457768,172.94,180.86,-999.25,74.0000000078,49.32,238.8055894217,-999.25,28.94,3799.9579019882,40.488
8483,1190.5051562345,172.94,180.86,-999.25,74.0000000078,50,232.2640829441,-999.25,22.96,3872.7491915268,40.51381
8484,1193.1163017114,172.94,181.04,-999.25,74.0000000078,55.38,237.4991078922,-999.25,23.88,3825.4463346027,43.09865
8485,1191.5461380409,172.94,180.86,-999.25,74.0000000078,57.6,228.7493892523,-999.25,28.03,3869.7640597792,46.0609
8486,1195.7393048436,172.94,181.04,-999.25,74.0000000078,52.55,238.1746692626,-999.25,29.45,3837.0424233147,48.78096
8487,1197.2821460456,172.94,181.04,-999.25,74.0000000078,50,238.7828224278,-999.25,28.84,3803.1726592549,51.62188
8488,1196.7535118486,172.94,180.86,-999.25,74.0000000078,60.5,238.7884858104,-999.25,24.89,3804.4355996096,54.066
8489,1190.4162357309,172.76,180.86,-999.25,74.0000000078,66,236.0437,-999.25,33,3875.5046977554,54.09299
8490,1197.828015378,172.94,181.04,-999.25,74.0000000078,47.06,238.8866867618,-999.25,28.33,3784.9174304905,56.78797
8491,1205.3453701694,172.4,181.4,-999.25,74.0000000078,54,242.854,-999.25,22,3679.8637555254,58.81622
8492,1195.1594518182,172.4,181.4,-999.25,74.0000000078,48,241.0124,-999.25,22.86,3851.2792054957,46.70964
8493,1193.3912543466,172.4,181.4,-999.25,74.0000000078,59.5,234.0911,-999.25,26,3887.5600375055,40.437
8494,1193.6025197844,172.4,181.58,-999.25,74.0000000078,57.14,235.6205,-999.25,24,3883.082339884,40.38211
8495,1193.5179600384,172.4,181.76,-999.25,74.0000000078,63.72,240.6119,-999.25,26,3906.7337683461,34.91262
8496,1193.7201986273,172.22,181.76,-999.25,74.0000000078,55.81,240.8091,-999.25,25,3917.4113549819,31.36376
8497,1188.8130087183,171.86,181.76,-999.25,74.0000000078,64.86,231.9137,-999.25,24,3968.847471249,29.098
8498,1193.5300738246,171.86,181.76,-999.25,74.0000000078,54.14,240.582,-999.25,23,3889.2822288984,29.06089
8499,1194.5816910884,170.78,181.76,-999.25,74.0000000078,45,236.747,-999.25,24,3877.8009529459,27.84414
8500,1196.2194552326,169.88,181.04,-999.25,74.0000000078,44.17,240.7869,-999.25,28,3867.2381790696,26.15978
8501,1195.6162274933,168.98,181.4,-999.25,74.0000000078,43.64,241.1107337551,-999.25,27.81,3874.9306339578,24.65167
8502,1199.8432037335,168.44,181.4,-999.25,74.0000000078,52.17,241.4688918543,-999.25,32.16,3799.7282764691,24.49886
8503,1196.7176941015,167.9,181.22,-999.25,74.0000000078,46.45,241.6982603674,-999.25,30.75,3811.2095524216,23.46185
8504,1196.0593624913,167.54,181.4,-999.25,74.0000000078,41.38,231.6310152653,-999.25,31.96,3849.7866396219,23.348
8505,1199.4631136529,167.18,181.22,-999.25,74.0000000078,50,241.4185339413,-999.25,26.6,3775.3879714499,23.34601
8506,1207.8568527306,167,181.04,-999.25,74.0000000078,51.06,243.2750167551,-999.25,27.51,3608.220593582,23.14696
8507,1195.6298024905,166.82,181.04,-999.25,74.0000000078,77.36,241.0557559344,-999.25,34.6,3857.5939072696,23.03542
8508,1190.931167278,166.64,181.04,-999.25,74.0000000078,58.91,240.7928201359,-999.25,36.32,3937.0443368606,22.65867
8509,1190.3763189136,166.46,181.04,-999.25,74.0000000078,50,238.6501255485,-999.25,32.57,3964.5993991466,22.428
8510,1190.8995331819,166.46,181.04,-999.25,74.0000000078,49.66,240.069461673,-999.25,36.62,3951.7403700798,22.426
8511,1190.4073110966,166.46,180.86,-999.25,74.0000000078,41.86,241.0262220118,-999.25,30.24,3894.7932413556,22.22668
8512,1195.4810038639,166.64,180.86,-999.25,74.0000000078,42.11,241.0044992666,-999.25,31.15,3880.0972081364,22.09546
8513,1193.5638696667,166.64,180.86,-999.25,74.0000000078,46.45,241.5832192835,-999.25,31.05,3887.445224746,22.042
8514,1192.2918128847,166.82,180.68,-999.25,74.0000000078,47.37,240.3674767271,-999.25,30.95,3916.6076656653,22.04058
8515,1191.4520527408,166.82,180.68,-999.25,74.0000000078,60,240.5905670958,-999.25,33.28,3920.7409250081,21.9
8516,1193.2748498046,167,180.68,-999.25,74.0000000078,50.35,240.6995902323,-999.25,29.84,3895.9413689508,21.90038
8517,1191.4526053073,167.18,180.5,-999.25,74.0000000078,42.6,240.6852675787,-999.25,31.56,3898.8116879389,21.94388
8518,1192.9900480466,167.36,180.68,-999.25,74.0000000078,42.35,238.5422060831,-999.25,33.18,3899.8450027747,22.232
8519,1195.105310843,167.36,180.68,-999.25,74.0000000078,45,240.9925748269,-999.25,32.06,3876.1935743126,22.23115
8520,1194.3412887111,167.54,180.86,-999.25,74.0000000078,47.84,241.2950930147,-999.25,31.25,3884.6897185174,22.14334
8521,1195.272274952,167.72,181.04,-999.25,74.0000000078,56.57,241.1913333818,-999.25,30.95,3870.2233108173,22.03097
8522,1197.8745499234,167.72,179.6,-999.25,74.0000000078,38.5,241.0566624215,-999.25,30.24,3853.4606479267,22.63695
8523,1194.5957545785,167.9,180.32,-999.25,74.0000000078,43.64,241.5306785662,-999.25,30.24,3875.849136034,24.11092
8524,1195.1053247103,168.08,180.5,-999.25,74.0000000078,46.45,240.6393015091,-999.25,28.82,3866.5493025125,23.51173
8525,1194.842608964,168.08,180.32,-999.25,74.0000000078,46.62,241.2290344594,-999.25,28.32,3852.5421458505,23.782
8526,1194.2732422143,168.08,180.32,-999.25,74.0000000078,57.48,240.9706533284,-999.25,28.11,3904.5523259152,23.7843
8527,1195.6167516554,168.26,180.5,-999.25,74.0000000078,44.17,241.8173535112,-999.25,29.73,3863.5641707649,24.0118
8528,1197.1253599343,168.44,180.5,-999.25,74.0000000078,47.37,242.2190996593,-999.25,31.66,3876.4231998316,24.01376
8529,1196.6841689441,168.44,180.32,-999.25,74.0000000078,41.38,241.8578392466,-999.25,27.41,3871.6010639316,25.08
8530,1193.513145002,168.44,180.32,-999.25,74.0000000078,52.94,240.4031206086,-999.25,31.35,3908.1115214604,25.0856
8531,1191.9426444747,168.62,180.32,-999.25,74.0000000078,58.65,240.5104701555,-999.25,35.61,3957.251382537,25.37626
8532,1194.5787392728,168.62,180.32,-999.25,74.0000000078,74.25,241.1625320934,-999.25,31.96,3913.1632828795,25.90832
8533,1192.9900480466,168.62,180.32,-999.25,74.0000000078,50,240.8952709553,-999.25,37.73,3925.3334353891,26.534
8534,1193.5126235605,168.62,180.32,-999.25,74.0000000078,60,240.9392727407,-999.25,36.11,3928.4333798963,26.534
8535,1192.4812600902,168.62,179.6,-999.25,74.0000000078,56.25,240.7710855715,-999.25,38.95,3941.8664727607,26.5559
8536,1195.5997378369,168.62,179.24,-999.25,74.0000000078,52.17,241.0328472312,-999.25,40.17,3886.0674716317,27.6482
8537,1188.5170424293,168.8,179.24,-999.25,74.0000000078,73.47,239.816891712,-999.25,36.32,4003.4061118659,28.589
8538,1190.7930401356,168.8,179.24,-999.25,74.0000000078,86.57,240.225681564,-999.25,25.55,3977.6880537324,28.59785
